run,dataset,class_name,removal,pqr,all_data_recall,all_data_f1,all_data_precision,all_data_accuracy,all_data_jaccard,removed_data_recall,removed_data_f1,removed_data_precision,removed_data_accuracy,removed_data_jaccard
0,Family,Brother,0,0_0_0,0.133333333333333,0.235294117647059,1,0.871287128712871,0.133333333333333,,,,,
0,Family,Brother,0,0_0_1,1,0.8,0.666666666666667,0.925742574257426,0.666666666666667,,,,,
0,Family,Brother,0,0_1_0,1,0.526315789473684,0.357142857142857,0.732673267326733,0.357142857142857,,,,,
0,Family,Brother,0,1_0_0,1,0.262008733624454,0.150753768844221,0.163366336633663,0.150753768844221,,,,,
0,Family,Brother,0,1_1_1,0,0,0,0.435643564356436,0,,,,,
0,Family,Brother,5,0_0_0,0.1,0.181818181818182,1,0.866336633663366,0.1,0,0,0,0,0
0,Family,Brother,5,0_0_1,0.966666666666667,0.783783783783784,0.659090909090909,0.920792079207921,0.644444444444444,0,0,0,0,0
0,Family,Brother,5,0_1_0,1,0.526315789473684,0.357142857142857,0.732673267326733,0.357142857142857,1,1,1,1,1
0,Family,Brother,5,1_0_0,1,0.26431718061674,0.152284263959391,0.173267326732673,0.152284263959391,1,1,1,1,1
0,Family,Brother,5,1_1_1,0,0,0,0.415841584158416,0,0,0,0,0,0
0,Family,Brother,10,0_0_0,0.133333333333333,0.235294117647059,1,0.871287128712871,0.133333333333333,0,0,0,0,0
0,Family,Brother,10,0_0_1,0.933333333333333,0.746666666666667,0.622222222222222,0.905940594059406,0.595744680851064,0.333333333333333,0.5,1,0.333333333333333,0.333333333333333
0,Family,Brother,10,0_1_0,1,0.530973451327434,0.36144578313253,0.737623762376238,0.36144578313253,1,1,1,1,1
0,Family,Brother,10,1_0_0,1,0.266666666666667,0.153846153846154,0.183168316831683,0.153846153846154,1,1,1,1,1
0,Family,Brother,10,1_1_1,0,0,0,0.405940594059406,0,0,0,0,0,0
0,Family,Brother,15,0_0_0,0.0666666666666667,0.125,1,0.861386138613861,0.0666666666666667,0,0,0,0,0
0,Family,Brother,15,0_0_1,0.933333333333333,0.756756756756757,0.636363636363636,0.910891089108911,0.608695652173913,0.5,0.666666666666667,1,0.5,0.5
0,Family,Brother,15,0_1_0,1,0.545454545454545,0.375,0.752475247524752,0.375,1,1,1,1,1
0,Family,Brother,15,1_0_0,1,0.297029702970297,0.174418604651163,0.297029702970297,0.174418604651163,1,1,1,1,1
0,Family,Brother,15,1_1_1,0,0,0,0.435643564356436,0,0,0,0,0,0
0,Family,Brother,20,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,20,0_0_1,0.9,0.73972602739726,0.627906976744186,0.905940594059406,0.58695652173913,0.5,0.666666666666667,1,0.5,0.5
0,Family,Brother,20,0_1_0,0.933333333333333,0.474576271186441,0.318181818181818,0.693069306930693,0.311111111111111,0.666666666666667,0.8,1,0.666666666666667,0.666666666666667
0,Family,Brother,20,1_0_0,1,0.333333333333333,0.2,0.405940594059406,0.2,1,1,1,1,1
0,Family,Brother,20,1_1_1,0.0333333333333333,0.0151515151515152,0.00980392156862745,0.356435643564356,0.00763358778625954,0,0,0,0,0
0,Family,Brother,25,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,25,0_0_1,0.866666666666667,0.776119402985075,0.702702702702703,0.925742574257426,0.634146341463415,0.428571428571429,0.6,1,0.428571428571429,0.428571428571429
0,Family,Brother,25,0_1_0,0.966666666666667,0.508771929824561,0.345238095238095,0.722772277227723,0.341176470588235,0.857142857142857,0.923076923076923,1,0.857142857142857,0.857142857142857
0,Family,Brother,25,1_0_0,1,0.326086956521739,0.194805194805195,0.386138613861386,0.194805194805195,1,1,1,1,1
0,Family,Brother,25,1_1_1,0.0333333333333333,0.0151515151515152,0.00980392156862745,0.356435643564356,0.00763358778625954,0.142857142857143,0.25,1,0.142857142857143,0.142857142857143
0,Family,Brother,30,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,30,0_0_1,0.8,0.657534246575342,0.558139534883721,0.876237623762376,0.489795918367347,0.333333333333333,0.5,1,0.333333333333333,0.333333333333333
0,Family,Brother,30,0_1_0,0.966666666666667,0.517857142857143,0.353658536585366,0.732673267326733,0.349397590361446,0.888888888888889,0.941176470588235,1,0.888888888888889,0.888888888888889
0,Family,Brother,30,1_0_0,1,0.350877192982456,0.212765957446808,0.45049504950495,0.212765957446808,1,1,1,1,1
0,Family,Brother,30,1_1_1,0.0333333333333333,0.0155038759689922,0.0101010101010101,0.371287128712871,0.0078125,0.111111111111111,0.2,1,0.111111111111111,0.111111111111111
0,Family,Brother,35,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,35,0_0_1,0.733333333333333,0.676923076923077,0.628571428571429,0.896039603960396,0.511627906976744,0.2,0.333333333333333,1,0.2,0.2
0,Family,Brother,35,0_1_0,0.966666666666667,0.527272727272727,0.3625,0.742574257425743,0.358024691358025,0.9,0.947368421052632,1,0.9,0.9
0,Family,Brother,35,1_0_0,1,0.394736842105263,0.245901639344262,0.544554455445545,0.245901639344262,1,1,1,1,1
0,Family,Brother,35,1_1_1,0.0333333333333333,0.0155038759689922,0.0101010101010101,0.371287128712871,0.0078125,0.1,0.181818181818182,1,0.1,0.1
0,Family,Brother,40,0_0_0,0.0333333333333333,0.0645161290322581,1,0.856435643564356,0.0333333333333333,0,0,0,0,0
0,Family,Brother,40,0_0_1,0.7,0.67741935483871,0.65625,0.900990099009901,0.51219512195122,0.25,0.4,1,0.25,0.25
0,Family,Brother,40,0_1_0,0.933333333333333,0.571428571428571,0.411764705882353,0.792079207920792,0.4,0.833333333333333,0.909090909090909,1,0.833333333333333,0.833333333333333
0,Family,Brother,40,1_0_0,1,0.38961038961039,0.241935483870968,0.534653465346535,0.241935483870968,1,1,1,1,1
0,Family,Brother,40,1_1_1,0.0333333333333333,0.015625,0.0102040816326531,0.376237623762376,0.0078740157480315,0.0833333333333333,0.153846153846154,1,0.0833333333333333,0.0833333333333333
0,Family,Brother,45,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,45,0_0_1,0.733333333333333,0.698412698412698,0.666666666666667,0.905940594059406,0.536585365853659,0.384615384615385,0.555555555555556,1,0.384615384615385,0.384615384615385
0,Family,Brother,45,0_1_0,0.933333333333333,0.538461538461538,0.378378378378378,0.762376237623762,0.368421052631579,0.846153846153846,0.916666666666667,1,0.846153846153846,0.846153846153846
0,Family,Brother,45,1_0_0,1,0.392156862745098,0.24390243902439,0.53960396039604,0.24390243902439,1,1,1,1,1
0,Family,Brother,45,1_1_1,0.0333333333333333,0.0161290322580645,0.0106382978723404,0.396039603960396,0.00813008130081301,0.0769230769230769,0.142857142857143,1,0.0769230769230769,0.0769230769230769
0,Family,Brother,50,0_0_0,0.0333333333333333,0.0645161290322581,1,0.856435643564356,0.0333333333333333,0,0,0,0,0
0,Family,Brother,50,0_0_1,0.6,0.620689655172414,0.642857142857143,0.891089108910891,0.45,0.2,0.333333333333333,1,0.2,0.2
0,Family,Brother,50,0_1_0,0.9,0.509433962264151,0.355263157894737,0.742574257425743,0.341772151898734,0.8,0.888888888888889,1,0.8,0.8
0,Family,Brother,50,1_0_0,1,0.387096774193548,0.24,0.52970297029703,0.24,1,1,1,1,1
0,Family,Brother,50,1_1_1,0.0333333333333333,0.0161290322580645,0.0106382978723404,0.396039603960396,0.00813008130081301,0.0666666666666667,0.125,1,0.0666666666666667,0.0666666666666667
0,Family,Brother,55,0_0_0,0.0333333333333333,0.0645161290322581,1,0.856435643564356,0.0333333333333333,0,0,0,0,0
0,Family,Brother,55,0_0_1,0.666666666666667,0.655737704918033,0.645161290322581,0.896039603960396,0.487804878048781,0.375,0.545454545454545,1,0.375,0.375
0,Family,Brother,55,0_1_0,0.9,0.580645161290323,0.428571428571429,0.806930693069307,0.409090909090909,0.8125,0.896551724137931,1,0.8125,0.8125
0,Family,Brother,55,1_0_0,1,0.394736842105263,0.245901639344262,0.544554455445545,0.245901639344262,1,1,1,1,1
0,Family,Brother,55,1_1_1,0.0333333333333333,0.0170940170940171,0.0114942528735632,0.430693069306931,0.00862068965517241,0.0625,0.117647058823529,1,0.0625,0.0625
0,Family,Brother,60,0_0_0,0.0333333333333333,0.0645161290322581,1,0.856435643564356,0.0333333333333333,0,0,0,0,0
0,Family,Brother,60,0_0_1,0.566666666666667,0.607142857142857,0.653846153846154,0.891089108910891,0.435897435897436,0.277777777777778,0.434782608695652,1,0.277777777777778,0.277777777777778
0,Family,Brother,60,0_1_0,0.866666666666667,0.547368421052632,0.4,0.787128712871287,0.376811594202899,0.777777777777778,0.875,1,0.777777777777778,0.777777777777778
0,Family,Brother,60,1_0_0,1,0.394736842105263,0.245901639344262,0.544554455445545,0.245901639344262,1,1,1,1,1
0,Family,Brother,60,1_1_1,0.0333333333333333,0.0186915887850467,0.012987012987013,0.48019801980198,0.00943396226415094,0.0555555555555556,0.105263157894737,1,0.0555555555555556,0.0555555555555556
0,Family,Brother,65,0_0_0,0.0333333333333333,0.0645161290322581,1,0.856435643564356,0.0333333333333333,0,0,0,0,0
0,Family,Brother,65,0_0_1,0.566666666666667,0.596491228070175,0.62962962962963,0.886138613861386,0.425,0.31578947368421,0.48,1,0.31578947368421,0.31578947368421
0,Family,Brother,65,0_1_0,0.866666666666667,0.571428571428571,0.426229508196721,0.806930693069307,0.4,0.789473684210526,0.882352941176471,1,0.789473684210526,0.789473684210526
0,Family,Brother,65,1_0_0,1,0.4,0.25,0.554455445544555,0.25,1,1,1,1,1
0,Family,Brother,65,1_1_1,0.0333333333333333,0.0173913043478261,0.0117647058823529,0.440594059405941,0.0087719298245614,0.0526315789473684,0.1,1,0.0526315789473684,0.0526315789473684
0,Family,Brother,70,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,70,0_0_1,0.5,0.545454545454545,0.6,0.876237623762376,0.375,0.285714285714286,0.444444444444444,1,0.285714285714286,0.285714285714286
0,Family,Brother,70,0_1_0,0.8,0.545454545454545,0.413793103448276,0.801980198019802,0.375,0.714285714285714,0.833333333333333,1,0.714285714285714,0.714285714285714
0,Family,Brother,70,1_0_0,1,0.394736842105263,0.245901639344262,0.544554455445545,0.245901639344262,1,1,1,1,1
0,Family,Brother,70,1_1_1,0.0333333333333333,0.018018018018018,0.0123456790123457,0.46039603960396,0.00909090909090909,0.0476190476190476,0.0909090909090909,1,0.0476190476190476,0.0476190476190476
0,Family,Brother,75,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,75,0_0_1,0.433333333333333,0.509803921568627,0.619047619047619,0.876237623762376,0.342105263157895,0.227272727272727,0.37037037037037,1,0.227272727272727,0.227272727272727
0,Family,Brother,75,0_1_0,0.8,0.551724137931034,0.421052631578947,0.806930693069307,0.380952380952381,0.727272727272727,0.842105263157895,1,0.727272727272727,0.727272727272727
0,Family,Brother,75,1_0_0,1,0.425531914893617,0.27027027027027,0.599009900990099,0.27027027027027,1,1,1,1,1
0,Family,Brother,75,1_1_1,0.0333333333333333,0.02,0.0142857142857143,0.514851485148515,0.0101010101010101,0.0454545454545455,0.0869565217391304,1,0.0454545454545455,0.0454545454545455
0,Family,Brother,80,0_0_0,0,0,0,0.851485148514851,0,0,0,0,0,0
0,Family,Brother,80,0_0_1,0.4,0.461538461538462,0.545454545454545,0.861386138613861,0.3,0.25,0.4,1,0.25,0.25
0,Family,Brother,80,0_1_0,0.766666666666667,0.567901234567901,0.450980392156863,0.826732673267327,0.396551724137931,0.708333333333333,0.829268292682927,1,0.708333333333333,0.708333333333333
0,Family,Brother,80,1_0_0,0.966666666666667,0.391891891891892,0.245762711864407,0.554455445544555,0.243697478991597,0.958333333333333,0.978723404255319,1,0.958333333333333,0.958333333333333
0,Family,Brother,80,1_1_1,0.0666666666666667,0.0333333333333333,0.0222222222222222,0.425742574257426,0.0169491525423729,0.0833333333333333,0.153846153846154,1,0.0833333333333333,0.0833333333333333
0,Family,Male,0,0_0_0,0.576923076923077,0.731707317073171,1,0.782178217821782,0.576923076923077,,,,,
0,Family,Male,0,0_0_1,1,0.877637130801688,0.781954887218045,0.856435643564356,0.781954887218045,,,,,
0,Family,Male,0,0_1_0,1,0.8559670781893,0.748201438848921,0.826732673267327,0.748201438848921,,,,,
0,Family,Male,0,1_0_0,1,0.679738562091503,0.514851485148515,0.514851485148515,0.514851485148515,,,,,
