run,dataset,class_name,removal,pqr,all_data_recall,all_data_f1,all_data_precision,all_data_accuracy,all_data_jaccard,removed_data_recall,removed_data_f1,removed_data_precision,removed_data_accuracy,removed_data_jaccard
0,Family,Brother,0,0_0_0,0.5666666666666667,0.723404255319149,1.0,0.9356435643564357,0.5666666666666667,,,,,
0,Family,Brother,0,0_0_1,1.0,0.6666666666666666,0.5,0.8514851485148515,0.5,,,,,
0,Family,Brother,0,0_1_0,1.0,0.49586776859504134,0.32967032967032966,0.698019801980198,0.32967032967032966,,,,,
0,Family,Brother,0,1_0_0,1.0,0.3409090909090909,0.2054794520547945,0.42574257425742573,0.2054794520547945,,,,,
0,Family,Brother,0,1_1_1,1.0,0.43795620437956206,0.2803738317757009,0.6188118811881188,0.2803738317757009,,,,,
0,Family,Brother,5,0_0_0,0.5,0.6666666666666666,1.0,0.9257425742574258,0.5,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,5,0_0_1,1.0,0.7058823529411765,0.5454545454545454,0.8762376237623762,0.5454545454545454,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,0_1_0,1.0,0.48,0.3157894736842105,0.6782178217821783,0.3157894736842105,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,1_0_0,1.0,0.40268456375838924,0.25210084033613445,0.5594059405940595,0.25210084033613445,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,1_1_1,0.7666666666666667,0.4946236559139785,0.36507936507936506,0.7673267326732673,0.32857142857142857,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,10,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,10,0_0_1,0.9666666666666667,0.5742574257425742,0.4084507042253521,0.7871287128712872,0.4027777777777778,0.6666666666666666,0.8,1.0,0.6666666666666666,0.6666666666666666
0,Family,Brother,10,0_1_0,1.0,0.49586776859504134,0.32967032967032966,0.698019801980198,0.32967032967032966,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,10,1_0_0,1.0,0.26548672566371684,0.15306122448979592,0.1782178217821782,0.15306122448979592,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,10,1_1_1,1.0,0.3,0.17647058823529413,0.3069306930693069,0.17647058823529413,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,15,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,15,0_0_1,0.9666666666666667,0.58,0.4142857142857143,0.7920792079207921,0.4084507042253521,0.75,0.8571428571428571,1.0,0.75,0.75
0,Family,Brother,15,0_1_0,1.0,0.5084745762711864,0.3409090909090909,0.7128712871287128,0.3409090909090909,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,15,1_0_0,1.0,0.26666666666666666,0.15384615384615385,0.18316831683168316,0.15384615384615385,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,15,1_1_1,1.0,0.2955665024630542,0.17341040462427745,0.29207920792079206,0.17341040462427745,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,20,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,20,0_0_1,0.9666666666666667,0.5686274509803921,0.4027777777777778,0.7821782178217822,0.3972602739726027,0.8333333333333334,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334
0,Family,Brother,20,0_1_0,1.0,0.5128205128205128,0.3448275862068966,0.7178217821782178,0.3448275862068966,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,20,1_0_0,1.0,0.2702702702702703,0.15625,0.19801980198019803,0.15625,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,20,1_1_1,1.0,0.3015075376884422,0.17751479289940827,0.3118811881188119,0.17751479289940827,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,25,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,25,0_0_1,1.0,0.5769230769230769,0.40540540540540543,0.7821782178217822,0.40540540540540543,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,25,0_1_0,1.0,0.5217391304347826,0.35294117647058826,0.7277227722772277,0.35294117647058826,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,25,1_0_0,1.0,0.2803738317757009,0.16304347826086957,0.2376237623762376,0.16304347826086957,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,25,1_1_1,1.0,0.28708133971291866,0.16759776536312848,0.2623762376237624,0.16759776536312848,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,30,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,30,0_0_1,1.0,0.5660377358490566,0.39473684210526316,0.7722772277227723,0.39473684210526316,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,30,0_1_0,0.9666666666666667,0.5,0.3372093023255814,0.7128712871287128,0.3333333333333333,0.8888888888888888,0.9411764705882353,1.0,0.8888888888888888,0.8888888888888888
0,Family,Brother,30,1_0_0,1.0,0.3157894736842105,0.1875,0.3564356435643564,0.1875,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,30,1_1_1,1.0,0.28846153846153844,0.16853932584269662,0.26732673267326734,0.16853932584269662,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,35,0_0_0,0.06666666666666667,0.125,1.0,0.8613861386138614,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,35,0_0_1,1.0,0.6,0.42857142857142855,0.801980198019802,0.42857142857142855,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,35,0_1_0,0.9333333333333333,0.5045045045045045,0.345679012345679,0.7277227722772277,0.3373493975903614,0.8,0.8888888888888888,1.0,0.8,0.8
0,Family,Brother,35,1_0_0,1.0,0.30927835051546393,0.18292682926829268,0.33663366336633666,0.18292682926829268,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,35,1_1_1,1.0,0.2764976958525346,0.16042780748663102,0.22277227722772278,0.16042780748663102,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,40,0_0_0,0.03333333333333333,0.06451612903225806,1.0,0.8564356435643564,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,40,0_0_1,0.9,0.675,0.54,0.8712871287128713,0.5094339622641509,0.75,0.8571428571428571,1.0,0.75,0.75
0,Family,Brother,40,0_1_0,0.9333333333333333,0.5957446808510638,0.4375,0.8118811881188119,0.42424242424242425,0.8333333333333334,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334
0,Family,Brother,40,1_0_0,0.9666666666666667,0.29,0.17058823529411765,0.297029702970297,0.1695906432748538,0.9166666666666666,0.9565217391304348,1.0,0.9166666666666666,0.9166666666666666
0,Family,Brother,40,1_1_1,1.0,0.2764976958525346,0.16042780748663102,0.22277227722772278,0.16042780748663102,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,45,0_0_0,0.03333333333333333,0.06451612903225806,1.0,0.8564356435643564,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,45,0_0_1,0.8666666666666667,0.65,0.52,0.8613861386138614,0.48148148148148145,0.6923076923076923,0.8181818181818182,1.0,0.6923076923076923,0.6923076923076923
0,Family,Brother,45,0_1_0,0.8666666666666667,0.5909090909090909,0.4482758620689655,0.8217821782178217,0.41935483870967744,0.6923076923076923,0.8181818181818182,1.0,0.6923076923076923,0.6923076923076923
0,Family,Brother,45,1_0_0,1.0,0.28846153846153844,0.16853932584269662,0.26732673267326734,0.16853932584269662,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,45,1_1_1,1.0,0.27522935779816515,0.1595744680851064,0.21782178217821782,0.1595744680851064,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,50,0_0_0,0.03333333333333333,0.06451612903225806,1.0,0.8564356435643564,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,50,0_0_1,0.8666666666666667,0.6341463414634146,0.5,0.8514851485148515,0.4642857142857143,0.7333333333333333,0.8461538461538461,1.0,0.7333333333333333,0.7333333333333333
0,Family,Brother,50,0_1_0,0.8333333333333334,0.5617977528089888,0.423728813559322,0.806930693069307,0.390625,0.6666666666666666,0.8,1.0,0.6666666666666666,0.6666666666666666
0,Family,Brother,50,1_0_0,1.0,0.2803738317757009,0.16304347826086957,0.2376237623762376,0.16304347826086957,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,50,1_1_1,1.0,0.2803738317757009,0.16304347826086957,0.2376237623762376,0.16304347826086957,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,55,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,55,0_0_1,0.8666666666666667,0.611764705882353,0.4727272727272727,0.8366336633663366,0.4406779661016949,0.75,0.8571428571428571,1.0,0.75,0.75
0,Family,Brother,55,0_1_0,0.8666666666666667,0.5360824742268041,0.3880597014925373,0.7772277227722773,0.36619718309859156,0.75,0.8571428571428571,1.0,0.75,0.75
0,Family,Brother,55,1_0_0,1.0,0.2727272727272727,0.15789473684210525,0.2079207920792079,0.15789473684210525,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,55,1_1_1,1.0,0.2777777777777778,0.16129032258064516,0.22772277227722773,0.16129032258064516,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,60,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,60,0_0_1,0.8,0.6153846153846154,0.5,0.8514851485148515,0.4444444444444444,0.6666666666666666,0.8,1.0,0.6666666666666666,0.6666666666666666
0,Family,Brother,60,0_1_0,0.7,0.5185185185185185,0.4117647058823529,0.806930693069307,0.35,0.5,0.6666666666666666,1.0,0.5,0.5
0,Family,Brother,60,1_0_0,1.0,0.273972602739726,0.15873015873015872,0.21287128712871287,0.15873015873015872,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,60,1_1_1,1.0,0.26785714285714285,0.15463917525773196,0.18811881188118812,0.15463917525773196,1.0,1.0,1.0,1.0,1.0
