run,dataset,class_name,removal,pqr,all_data_recall,all_data_f1,all_data_precision,all_data_accuracy,all_data_jaccard,removed_data_recall,removed_data_f1,removed_data_precision,removed_data_accuracy,removed_data_jaccard
0,Family,Brother,25,1_0_0,1.0,0.45112781954887216,0.2912621359223301,0.6386138613861386,0.2912621359223301,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,25,1_1_1,0.0,0.0,0.0,0.6534653465346535,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,30,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,30,0_0_1,1.0,0.75,0.6,0.900990099009901,0.6,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,30,0_1_0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9207920792079208,0.5789473684210527,0.1111111111111111,0.2,1.0,0.1111111111111111,0.1111111111111111
0,Family,Brother,30,1_0_0,1.0,0.45454545454545453,0.29411764705882354,0.6435643564356436,0.29411764705882354,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,30,1_1_1,0.0,0.0,0.0,0.6237623762376238,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,35,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,35,0_0_1,1.0,0.7407407407407407,0.5882352941176471,0.8960396039603961,0.5882352941176471,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,35,0_1_0,0.6666666666666666,0.7272727272727273,0.8,0.9257425742574258,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,35,1_0_0,1.0,0.45454545454545453,0.29411764705882354,0.6435643564356436,0.29411764705882354,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,35,1_1_1,0.03333333333333333,0.023529411764705882,0.01818181818181818,0.5891089108910891,0.011904761904761904,0.1,0.18181818181818182,1.0,0.1,0.1
0,Family,Brother,40,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,40,0_0_1,0.9666666666666667,0.7837837837837838,0.6590909090909091,0.9207920792079208,0.6444444444444445,0.9166666666666666,0.9565217391304348,1.0,0.9166666666666666,0.9166666666666666
0,Family,Brother,40,0_1_0,0.6,0.6666666666666666,0.75,0.9108910891089109,0.5,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,40,1_0_0,1.0,0.46153846153846156,0.3,0.6534653465346535,0.3,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,40,1_1_1,0.03333333333333333,0.023529411764705882,0.01818181818181818,0.5891089108910891,0.011904761904761904,0.08333333333333333,0.15384615384615385,1.0,0.08333333333333333,0.08333333333333333
0,Family,Brother,45,0_0_0,0.06666666666666667,0.125,1.0,0.8613861386138614,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,45,0_0_1,0.9666666666666667,0.7733333333333333,0.6444444444444445,0.9158415841584159,0.6304347826086957,0.9230769230769231,0.96,1.0,0.9230769230769231,0.9230769230769231
0,Family,Brother,45,0_1_0,0.6,0.6923076923076923,0.8181818181818182,0.9207920792079208,0.5294117647058824,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693
0,Family,Brother,45,1_0_0,1.0,0.46153846153846156,0.3,0.6534653465346535,0.3,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,45,1_1_1,0.06666666666666667,0.039603960396039604,0.028169014084507043,0.5198019801980198,0.020202020202020204,0.07692307692307693,0.14285714285714285,1.0,0.07692307692307693,0.07692307692307693
0,Family,Brother,50,0_0_0,0.1,0.18181818181818182,1.0,0.8663366336633663,0.1,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,50,0_0_1,0.7333333333333333,0.6567164179104478,0.5945945945945946,0.8861386138613861,0.4888888888888889,0.4666666666666667,0.6363636363636364,1.0,0.4666666666666667,0.4666666666666667
0,Family,Brother,50,0_1_0,0.5333333333333333,0.6153846153846154,0.7272727272727273,0.900990099009901,0.4444444444444444,0.06666666666666667,0.125,1.0,0.06666666666666667,0.06666666666666667
0,Family,Brother,50,1_0_0,1.0,0.3225806451612903,0.19230769230769232,0.37623762376237624,0.19230769230769232,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,50,1_1_1,0.03333333333333333,0.022727272727272728,0.017241379310344827,0.5742574257425742,0.011494252873563218,0.06666666666666667,0.125,1.0,0.06666666666666667,0.06666666666666667
0,Family,Brother,55,0_0_0,0.23333333333333334,0.3783783783783784,1.0,0.8861386138613861,0.23333333333333334,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,55,0_0_1,0.8,0.6666666666666666,0.5714285714285714,0.8811881188118812,0.5,0.625,0.7692307692307693,1.0,0.625,0.625
