run,dataset,class_name,removal,pqr,all_data_recall,all_data_f1,all_data_precision,all_data_accuracy,all_data_jaccard,removed_data_recall,removed_data_f1,removed_data_precision,removed_data_accuracy,removed_data_jaccard
0,Family,Brother,0,0_0_0,0.26666666666666666,0.42105263157894735,1.0,0.8910891089108911,0.26666666666666666,,,,,
0,Family,Brother,0,0_0_1,1.0,0.7407407407407407,0.5882352941176471,0.8960396039603961,0.5882352941176471,,,,,
0,Family,Brother,0,0_1_0,1.0,0.8450704225352113,0.7317073170731707,0.9455445544554455,0.7317073170731707,,,,,
0,Family,Brother,0,1_0_0,1.0,0.297029702970297,0.1744186046511628,0.297029702970297,0.1744186046511628,,,,,
0,Family,Brother,0,1_1_1,0.0,0.0,0.0,0.43564356435643564,0.0,,,,,
0,Family,Brother,5,0_0_0,0.26666666666666666,0.42105263157894735,1.0,0.8910891089108911,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,5,0_0_1,1.0,0.759493670886076,0.6122448979591837,0.905940594059406,0.6122448979591837,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,0_1_0,1.0,0.8450704225352113,0.7317073170731707,0.9455445544554455,0.7317073170731707,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,1_0_0,1.0,0.3015075376884422,0.17751479289940827,0.3118811881188119,0.17751479289940827,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,5,1_1_1,0.0,0.0,0.0,0.4207920792079208,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,10,0_0_0,0.2,0.3333333333333333,1.0,0.8811881188118812,0.2,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,10,0_0_1,1.0,0.8,0.6666666666666666,0.9257425742574258,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,10,0_1_0,1.0,0.8823529411764706,0.7894736842105263,0.9603960396039604,0.7894736842105263,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,10,1_0_0,1.0,0.30303030303030304,0.17857142857142858,0.31683168316831684,0.17857142857142858,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,10,1_1_1,0.0,0.0,0.0,0.4306930693069307,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,15,0_0_0,0.16666666666666666,0.2857142857142857,1.0,0.8762376237623762,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,15,0_0_1,1.0,0.821917808219178,0.6976744186046512,0.9356435643564357,0.6976744186046512,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,15,0_1_0,0.9666666666666667,0.8656716417910447,0.7837837837837838,0.9554455445544554,0.7631578947368421,0.75,0.8571428571428571,1.0,0.75,0.75
0,Family,Brother,15,1_0_0,1.0,0.3157894736842105,0.1875,0.3564356435643564,0.1875,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,15,1_1_1,0.0,0.0,0.0,0.43564356435643564,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,20,0_0_0,0.16666666666666666,0.2857142857142857,1.0,0.8762376237623762,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
0,Family,Brother,20,0_0_1,1.0,0.8108108108108109,0.6818181818181818,0.9306930693069307,0.6818181818181818,1.0,1.0,1.0,1.0,1.0
0,Family,Brother,20,0_1_0,0.9,0.8181818181818182,0.75,0.9405940594059405,0.6923076923076923,0.5,0.6666666666666666,1.0,0.5,0.5
